Node	Beg	End
NMI0416	681154	684133
NMI0416	684903	684990
NMI0416	687286	687691
NMI0416	688143	689126
NMI0416	689992	690205
NMI0416	691377	691587
NMI0416	838924	838960
NMI0416	900289	903073
NMI0416	905126	906089
NMI0416	1019214	1020116
NMI0416	1058560	1061770
NMI0416	1181667	1183770
NMI0416	1194938	1195961
NMI0416	1207065	1208638
NMI0416	1246918	1250402
NMI0416	1372592	1374272
NMI0416	1376411	1376639
NMI0416	1377517	1378935
NMI0416	1379580	1380160
NMI0416	1409520	1414114
NMI0416	1415308	1415329
NMI0416	1420810	1420850
NMI0416	1426447	1426475
NMI0416	1426963	1427923
NMI0416	1428998	1429460
NMI0416	1475588	1476104
NMI0416	1477061	1477220
NMI0416	1478067	1478693
NMI0416	1479143	1480732
NMI0416	1560163	1560352
NMI0416	1696615	1697416
NMI0416	1709315	1710327
NMI0416	1742476	1743004
NMI0416	1746442	1747117
NMI0416	1747924	1749004
NMI0416	1749839	1752335
NMI0416	1753393	1754258
NMI0416	1754956	1755296
NMI0416	1756470	1757217
NMI0416	1760312	1761230
NMI0416	1810957	1811056
NMI97265	660016	662160
NMI97265	663105	663435
NMI97265	1511162	1511781
NMI97387	264419	265520
NMI97387	707631	708916
NMI97387	711192	711753
NMI97387	1146264	1148316
NMI97387	1448584	1449367
NMI0395	1419319	1419415
NMI96308	5728	16839
NMI96308	17901	18135
NMI96308	18779	19400
NMI96308	20446	20923
NMI96308	41538	44104
NMI96308	45438	47220
NMI96308	92156	94847
NMI96308	95714	95987
NMI96308	96617	96881
NMI96308	97395	97991
NMI96308	98454	99861
NMI96308	112898	116033
NMI96308	140089	140173
NMI96308	140734	141739
NMI96308	162485	163060
NMI96308	165214	165670
NMI96308	166722	166968
NMI96308	170908	173073
NMI96308	173736	174660
NMI96308	175070	175378
NMI96308	192579	192891
NMI96308	197551	200568
NMI96308	209553	212994
NMI96308	214149	214447
NMI96308	242826	244013
NMI96308	278603	281596
NMI96308	283535	284093
NMI96308	285322	288898
NMI96308	292304	293281
NMI96308	293957	295235
NMI96308	296858	297290
NMI96308	298183	301072
NMI96308	379754	381803
NMI96308	412333	414654
NMI96308	425171	426446
NMI96308	437259	438441
NMI96308	438913	440210
NMI96308	441961	444475
NMI96308	467339	467819
NMI96308	468874	470421
NMI96308	483996	485113
NMI96308	500726	501311
NMI96308	523549	524264
NMI96308	525160	525298
NMI96308	563801	564819
NMI96308	565921	566275
NMI96308	566751	566780
NMI96308	567638	569192
NMI96308	570611	570971
NMI96308	574066	577541
NMI96308	579344	580583
NMI96308	581261	582921
NMI96308	596979	600264
NMI96308	618221	623222
NMI96308	680621	681179
NMI96308	682212	685569
NMI96308	686315	688915
NMI96308	690163	690205
NMI96308	690811	691034
NMI96308	692875	693862
NMI96308	696194	697184
NMI96308	699784	703577
NMI96308	719645	720324
NMI96308	720890	722022
NMI96308	723009	723040
NMI96308	757217	757520
NMI96308	776187	776840
NMI96308	777486	780109
NMI96308	815080	815159
NMI96308	844370	845139
NMI96308	850106	850607
NMI96308	894804	896152
NMI96308	916899	916959
NMI96308	918154	918459
NMI96308	927495	927863
NMI96308	928929	929748
NMI96308	967360	967579
NMI96308	970498	971784
NMI96308	985610	986408
NMI96308	1017343	1017699
NMI96308	1019253	1019375
NMI96308	1021515	1021620
NMI96308	1022181	1022706
NMI96308	1024223	1024298
NMI96308	1025586	1026384
NMI96308	1027318	1028073
NMI96308	1042289	1044404
NMI96308	1049675	1051077
NMI96308	1076141	1076787
NMI96308	1077224	1078151
NMI96308	1079148	1079338
NMI96308	1091495	1092702
NMI96308	1123434	1126251
NMI96308	1153114	1153825
NMI96308	1155665	1155756
NMI96308	1169815	1169867
NMI96308	1171716	1172632
NMI96308	1173112	1177714
NMI96308	1179475	1180305
NMI96308	1195790	1195970
NMI96308	1203293	1204613
NMI96308	1205653	1208254
NMI96308	1208837	1212321
NMI96308	1212812	1213393
NMI96308	1223089	1223693
NMI96308	1224351	1224672
NMI96308	1226801	1227302
NMI96308	1228369	1228523
NMI96308	1232913	1233986
NMI96308	1263283	1266911
NMI96308	1279531	1279899
NMI96308	1297322	1297559
NMI96308	1299839	1299996
NMI96308	1301853	1301857
NMI96308	1302504	1303330
NMI96308	1304018	1304710
NMI96308	1305462	1305958
NMI96308	1308809	1309514
NMI96308	1331733	1334509
NMI96308	1335018	1335629
NMI96308	1360964	1364846
NMI96308	1365996	1368641
NMI96308	1372736	1376192
NMI96308	1377517	1380113
NMI96308	1415308	1415329
NMI96308	1419319	1419359
NMI96308	1425264	1425573
NMI96308	1426214	1427923
NMI96308	1428964	1429460
NMI96308	1433267	1433629
NMI96308	1458308	1460384
NMI96308	1460964	1463246
NMI96308	1544639	1544646
NMI96308	1546592	1548234
NMI96308	1551458	1551471
NMI96308	1654343	1657131
NMI96308	1657648	1658174
NMI96308	1659607	1660407
NMI96308	1708607	1709768
NMI96308	1710250	1710509
NMI96308	1711084	1711817
NMI96308	1718176	1719244
NMI96308	1721374	1725350
NMI96308	1725853	1726178
NMI96308	1727383	1728827
NMI96308	1744179	1744794
NMI96308	1748589	1749004
NMI96308	1750291	1750397
NMI96308	1751083	1752417
NMI96308	1756470	1757217
NMI96308	1757707	1759059
NMI96308	1760176	1761503
NMI96308	1763073	1763259
NMI96308	1763834	1763962
NMI96308	1820462	1822504
NMI96308	1833899	1834204
NMI97398	94960	98598
NMI97398	139173	139867
NMI97398	169831	174015
NMI97398	174894	176120
NMI97398	524076	524285
NMI97398	525160	525298
NMI97398	641160	641441
NMI97398	641900	644565
NMI97398	660026	663245
NMI97398	664496	667789
NMI97398	668885	669254
NMI97398	671161	671964
NMI97398	672855	675208
NMI97398	677845	683857
NMI97398	684376	690414
NMI97398	694740	695648
NMI97398	697068	697169
NMI97398	698274	699785
NMI97398	790553	792030
NMI97398	1049212	1056092
NMI97398	1262840	1263735
NMI97398	1264339	1266400
NMI97398	1267699	1269570
NMI97398	1270302	1271343
NMI97398	1271958	1273114
NMI97398	1322940	1323258
NMI97398	1339353	1341393
NMI97398	1342255	1342734
NMI97398	1344349	1346356
NMI97398	1643190	1643241
NMI97398	1643939	1644350
NMI97398	1647684	1649247
NMI97398	1650844	1654656
NMI97398	1676890	1677357
NMI97398	1691516	1693951
NMI97398	1695385	1698482
NMI97398	1699263	1699277
NMI97398	1700506	1700689
NMI93116	1760292	1763559
NMI96314	524076	524285
NMI96314	525160	525548
NMI96314	527900	528408
NMI96314	751797	753166
NMI96314	753665	753766
NMI96314	819372	820363
NMI96314	1008237	1008604
NMI96314	1047983	1048634
NMI96314	1049936	1051609
NMI96314	1166930	1168683
NMI96314	1176096	1177866
NMI96314	1211090	1211764
NMI96314	1212754	1213852
NMI96314	1256424	1258179
NMI96314	1258879	1260414
NMI96314	1260883	1261333
NMI96314	1262680	1265611
NMI96314	1266146	1268818
NMI96314	1269318	1269327
NMI96314	1379721	1380153
NMI96314	1382156	1382502
NMI0618	276343	278008
NMI0618	394132	394808
NMI0618	395325	396018
NMI0618	506719	506721
NMI0618	658251	659356
NMI0618	659867	660725
NMI0618	661612	663642
NMI0618	791071	791634
NMI0618	793702	795046
NMI0618	796134	797573
NMI0618	1263329	1263713
NMI0618	1299839	1300261
NMI0618	1301007	1301100
NMI0618	1372985	1374272
NMI0618	1376411	1376639
NMI0618	1377162	1378243
NMI0618	1378718	1378912
NMI0618	1379580	1380113
NMI0618	1381606	1384202
NMI0618	1384768	1385315
NMI0618	1400251	1400453
NMI0618	1609172	1609426
NMI0618	1612763	1613533
NMI0618	1614117	1614127
NMI0618	1760156	1761110
NMI01368	126468	128657
NMI01368	129615	129849
NMI01368	172136	172304
NMI01368	172746	173054
NMI01368	173736	175457
NMI01368	192579	192891
NMI01368	194349	194667
NMI01368	271845	273290
NMI01368	282633	282729
NMI01368	283535	284818
NMI01368	285564	288898
NMI01368	292031	293871
NMI01368	322164	322761
NMI01368	323208	323468
NMI01368	323947	324523
NMI01368	325045	326390
NMI01368	464180	465521
NMI01368	478224	480067
NMI01368	501780	502272
NMI01368	531551	531811
NMI01368	532859	533318
NMI01368	535215	535526
NMI01368	536180	536316
NMI01368	635109	637905
NMI01368	733093	736339
NMI01368	790260	794210
NMI01368	906697	914378
NMI01368	916033	917193
NMI01368	917665	919481
NMI01368	921029	921336
NMI01368	938303	939635
NMI01368	940584	941907
NMI01368	1065835	1066515
NMI01368	1070198	1078104
NMI01368	1080485	1082162
NMI01368	1100422	1101659
NMI01368	1174392	1174620
NMI01368	1175125	1178807
NMI01368	1345336	1350960
NMI01368	1351981	1352610
NMI01368	1505494	1506146
NMI01368	1507094	1507970
NMI01368	1508846	1509923
NMI01368	1756611	1757217
NMI01368	1758026	1759581
NMI01368	1760151	1761916
NMI9039	692908	694932
NMI9039	740763	742020
NMI9039	742869	751749
NMI9039	752508	755808
NMI9039	917638	918752
NMI9039	921834	929776
NMI9039	1262119	1263724
NMI9039	1264339	1265545
NMI9039	1395168	1395414
NMI9039	1396911	1399561
NMI9039	1400251	1402030
NMI9039	1513849	1513855
NMI9039	1517866	1517986
NMI9039	1731638	1732632
NMI9039	1760283	1760681
NMI9039	1761202	1761491
NMI01168	189060	189938
NMI01168	190496	190672
NMI01168	277626	279290
NMI01168	375141	376136
NMI01168	571535	573688
NMI01168	640926	641724
NMI01168	936252	936941
NMI01168	964162	965055
NMI01168	965711	965851
NMI01168	967360	967429
NMI01168	1045184	1046074
NMI01168	1048346	1048634
NMI01168	1049212	1056245
NMI01168	1060914	1061241
NMI01168	1061685	1062162
NMI01168	1080485	1083934
NMI01168	1110511	1110598
NMI01168	1112625	1114263
NMI01168	1114847	1114892
NMI01168	1115669	1115813
NMI01168	1135875	1136662
NMI01168	1137860	1141562
NMI01168	1143462	1146269
NMI01168	1153114	1154011
NMI01168	1155615	1155684
NMI01168	1157577	1158206
NMI01168	1160665	1164324
NMI01168	1282645	1286840
NMI01168	1287519	1288866
NMI01168	1289605	1291501
NMI01168	1292132	1293061
NMI01168	1293609	1295276
NMI01168	1295927	1296781
NMI01168	1297319	1297559
NMI01168	1298682	1299996
NMI01168	1301007	1301100
NMI01168	1385453	1390270
NMI01168	1390775	1391493
NMI01168	1392383	1392720
NMI01168	1395348	1395711
NMI01168	1399141	1399423
NMI01168	1424890	1424950
NMI01168	1425703	1425997
NMI01168	1446805	1450556
NMI01168	1453707	1454197
NMI01168	1455337	1455467
NMI01168	1457422	1460147
NMI01168	1605830	1606303
NMI01168	1607048	1607557
NMI01168	1630373	1631244
NMI01168	1666879	1668090
NMI01168	1759939	1760810
NMI01168	1857473	1858706
NMI01168	1864898	1865335
NMI00204	1244801	1244959
NMI00204	1377373	1378912
NMI00204	1760609	1760681
NMI00204	1761207	1761491
NMI9923	84591	89207
NMI9923	90074	92677
NMI9923	413390	414642
NMI9923	416854	416985
NMI9923	661774	666970
NMI9923	668918	669254
NMI9923	706195	708450
NMI9923	712087	712323
NMI9923	712878	715168
NMI9923	856792	856984
NMI9923	890181	891048
NMI9923	914977	916066
NMI9923	917034	919127
NMI9923	1076446	1077473
NMI9923	1255842	1256130
NMI9923	1256717	1257846
NMI9923	1288065	1288866
NMI9923	1289605	1291177
NMI9923	1305859	1306741
NMI9923	1308605	1309610
NMI9923	1310221	1311838
NMI9923	1379601	1386056
NMI9923	1685172	1686200
NMI9923	1688453	1688810
NMI9923	1689449	1690913
NMI9923	1691619	1694896
NMI9923	1698698	1698770
NMI9923	1700982	1701004
NMI9923	1702295	1705728
NMI9923	1707021	1707503
NMI9923	1707981	1709789
NMI9923	1749332	1754258
NMI9923	1756470	1757217
NMI9923	1758226	1762127
NMI9923	1763583	1764726
NMI9923	1766287	1766494
NMI98267	10752	16170
NMI98267	17901	18234
NMI98267	18779	19984
NMI98267	20426	22274
NMI98267	23093	23607
NMI98267	45299	47918
NMI98267	83357	83998
NMI98267	87659	88130
NMI98267	89480	89591
NMI98267	90437	90571
NMI98267	91084	91258
NMI98267	91833	92700
NMI98267	93268	97010
NMI98267	99039	99231
NMI98267	101029	101035
NMI98267	101503	101602
NMI98267	113732	114725
NMI98267	115262	115516
NMI98267	116137	117294
NMI98267	118140	118410
NMI98267	120014	121849
NMI98267	122986	123530
NMI98267	125068	125159
NMI98267	152239	152420
NMI98267	152879	152894
NMI98267	153524	153568
NMI98267	183773	184588
NMI98267	185308	185860
NMI98267	186921	187944
NMI98267	188976	189856
NMI98267	385826	385835
NMI98267	457970	459639
NMI98267	460076	462584
NMI98267	502032	503852
NMI98267	504397	504520
NMI98267	525275	525325
NMI98267	526699	531452
NMI98267	532137	533318
NMI98267	535178	535203
NMI98267	536758	537574
NMI98267	538298	543316
NMI98267	546979	548527
NMI98267	549528	550033
NMI98267	631590	632451
NMI98267	640540	640630
NMI98267	641145	645037
NMI98267	660016	662219
NMI98267	662846	663624
NMI98267	665103	665238
NMI98267	674811	679910
NMI98267	680540	680572
NMI98267	681019	682005
NMI98267	833933	836082
NMI98267	836801	836863
NMI98267	837692	838329
NMI98267	840038	840450
NMI98267	840901	841371
NMI98267	841850	843262
NMI98267	965136	965851
NMI98267	967025	967180
NMI98267	969775	971196
NMI98267	971677	972697
NMI98267	973984	975277
NMI98267	1042481	1045244
NMI98267	1047983	1050734
NMI98267	1052202	1052896
NMI98267	1082855	1084264
NMI98267	1086123	1087090
NMI98267	1100225	1101120
NMI98267	1118268	1118809
NMI98267	1119318	1119498
NMI98267	1120443	1121526
NMI98267	1135209	1136400
NMI98267	1205653	1206348
NMI98267	1208620	1208730
NMI98267	1217268	1217273
NMI98267	1219344	1219951
NMI98267	1221638	1224828
NMI98267	1260978	1261836
NMI98267	1262737	1266394
NMI98267	1266911	1267150
NMI98267	1298753	1300109
NMI98267	1301007	1302048
NMI98267	1302615	1302708
NMI98267	1303329	1303476
NMI98267	1336444	1338594
NMI98267	1368077	1370678
NMI98267	1371108	1371545
NMI98267	1377763	1378935
NMI98267	1379580	1380153
NMI98267	1411020	1412902
NMI98267	1456095	1459133
NMI98267	1459631	1460728
NMI98267	1461351	1463156
NMI98267	1517708	1517914
NMI98267	1560163	1560352
NMI98267	1560844	1562296
NMI98267	1607250	1607720
NMI98267	1612747	1613488
NMI98267	1638072	1639403
NMI98267	1654289	1657131
NMI98267	1657933	1658174
NMI98267	1659583	1660518
NMI98267	1667342	1668090
NMI98267	1668849	1670526
NMI98267	1702200	1706353
NMI98267	1707098	1707142
NMI98267	1707981	1711984
NMI98267	1740150	1742452
NMI98267	1743979	1744015
NMI98267	1754235	1754258
NMI98267	1754954	1755374
NMI98267	1760283	1761491
NMI98267	1797143	1797360
NMI98267	1797804	1797813
NMI98267	1799829	1800343
NMI98267	1813834	1814501
NMI98267	1830959	1831019
NMI98267	1834138	1836224
NMI98267	1844420	1845954
NMI1118	20731	21455
NMI1118	22772	24989
NMI1118	66139	66145
NMI1118	97735	99105
NMI1118	99610	99861
NMI1118	101506	103576
NMI1118	188702	189970
NMI1118	190545	190679
NMI1118	349052	352243
NMI1118	366036	366479
NMI1118	366951	369132
NMI1118	369658	369961
NMI1118	395760	395871
NMI1118	430920	431066
NMI1118	431728	432952
NMI1118	436506	436647
NMI1118	438328	438441
NMI1118	438913	438948
NMI1118	463780	464584
NMI1118	493790	494486
NMI1118	494931	495423
NMI1118	496132	496340
NMI1118	501224	504444
NMI1118	624999	626379
NMI1118	627229	632348
NMI1118	634848	635663
NMI1118	652205	652899
NMI1118	653669	653845
NMI1118	658981	663624
NMI1118	665103	666073
NMI1118	681930	684382
NMI1118	687020	688225
NMI1118	690983	697588
NMI1118	698195	698397
NMI1118	699133	699796
NMI1118	718700	720069
NMI1118	722769	723557
NMI1118	724188	724196
NMI1118	724882	725217
NMI1118	726586	728069
NMI1118	797754	797769
NMI1118	823750	825506
NMI1118	832873	837797
NMI1118	900769	901840
NMI1118	912414	913496
NMI1118	940986	941282
NMI1118	1069555	1075685
NMI1118	1077224	1077473
NMI1118	1079031	1079236
NMI1118	1081457	1082084
NMI1118	1086103	1087090
NMI1118	1088547	1089366
NMI1118	1096657	1097885
NMI1118	1098322	1098706
NMI1118	1185419	1186287
NMI1118	1198491	1198703
NMI1118	1199905	1200430
NMI1118	1201490	1202669
NMI1118	1203389	1203743
NMI1118	1206101	1211382
NMI1118	1212368	1213909
NMI1118	1248039	1249600
NMI1118	1367216	1367608
NMI1118	1376971	1377217
NMI1118	1377718	1380153
NMI1118	1392182	1395248
NMI1118	1396911	1397016
NMI1118	1397863	1402120
NMI1118	1404427	1404940
NMI1118	1405751	1406730
NMI1118	1421345	1421444
NMI1118	1425114	1427923
NMI1118	1428964	1429460
NMI1118	1456066	1456676
NMI1118	1458208	1458563
NMI1118	1462433	1463255
NMI1118	1472606	1474023
NMI1118	1475224	1476377
NMI1118	1498541	1500531
NMI1118	1504674	1505609
NMI1118	1506401	1506438
NMI1118	1507124	1507316
NMI1118	1552630	1554250
NMI1118	1578032	1579825
NMI1118	1596111	1599797
NMI1118	1614606	1614626
NMI1118	1615379	1617076
NMI1118	1631102	1632226
NMI1118	1655900	1657131
NMI1118	1657648	1658174
NMI1118	1659583	1660910
NMI1118	1663303	1666694
NMI1118	1682409	1682792
NMI1118	1687286	1688810
NMI1118	1689812	1690913
NMI1118	1695664	1698482
NMI1118	1704642	1705478
NMI1118	1708239	1712851
NMI1118	1715093	1716355
NMI1118	1717459	1719244
NMI1118	1721414	1722417
NMI1118	1723310	1725982
NMI1118	1727679	1728191
NMI1118	1730223	1730437
NMI1118	1731944	1732197
NMI1118	1734447	1735469
NMI1118	1758810	1760787
NMI1118	1864898	1865039
NMI95166	429958	432081
NMI0440	1760151	1760945
NMI98243	10752	11197
NMI98243	155463	156932
NMI98243	170908	171917
NMI98243	401783	402779
NMI98243	404537	405004
NMI98243	661121	662750
NMI98243	677731	681981
NMI98243	914244	914636
NMI98243	915257	915339
NMI98243	916033	919208
NMI98243	1022013	1022994
NMI98243	1047983	1048634
NMI98243	1053936	1055909
NMI98243	1073765	1077959
NMI98243	1079106	1079447
NMI98243	1103151	1105246
NMI98243	1109130	1109390
NMI98243	1118234	1118295
NMI98243	1260859	1261543
NMI98243	1263917	1268818
NMI98243	1269318	1269327
NMI98243	1270574	1271479
NMI98243	1297532	1297559
NMI98243	1298229	1300031
NMI98243	1377665	1378189
NMI98243	1379721	1380113
NMI98243	1465556	1465884
NMI98243	1525386	1527232
NMI98243	1547524	1548194
NMI98243	1549403	1549852
NMI98243	1550510	1551646
NMI98243	1652306	1655191
NMI98243	1667940	1669066
NMI98243	1670172	1670526
NMI98243	1673127	1673151
NMI98243	1675269	1676474
NMI98243	1760133	1761491
NMI98243	1814407	1814679
NMI98243	1815310	1815537
NMI9217	1049904	1050469
NMI9217	1051056	1052686
NMI99216	13082	13507
NMI99216	13976	15678
NMI99216	16194	17156
NMI99216	17742	19984
NMI99216	20500	20923
NMI99216	23231	24380
NMI99216	112164	114716
NMI99216	115262	115516
NMI99216	116137	117370
NMI99216	118098	118705
NMI99216	329359	331076
NMI99216	387747	390112
NMI99216	448401	448960
NMI99216	449454	449864
NMI99216	450882	453061
NMI99216	573238	575617
NMI99216	576158	579266
NMI99216	879297	881581
NMI99216	882296	882533
NMI99216	915890	916095
NMI99216	917638	918250
NMI99216	921029	922614
NMI99216	923067	923832
NMI99216	965711	965923
NMI99216	967360	967429
NMI99216	1066950	1071535
NMI99216	1077246	1077311
NMI99216	1143800	1145254
NMI99216	1277112	1277769
NMI99216	1279471	1280563
NMI99216	1282272	1282978
NMI99216	1283447	1285539
NMI99216	1384934	1386642
NMI99216	1435963	1437439
NMI99216	1508616	1508736
NMI99216	1509178	1512664
NMI99216	1513529	1517144
NMI99216	1517708	1520807
NMI99216	1522351	1523182
NMI99216	1542707	1543187
NMI99216	1543818	1544238
NMI99216	1550510	1551646
NMI99216	1552308	1555020
NMI99216	1604394	1606244
NMI99216	1626711	1627124
NMI99216	1627650	1628963
NMI99216	1718176	1719126
NMI99216	1721523	1724108
NMI99216	1760609	1760681
NMI99216	1761207	1761491
NMI02144	1023500	1024154
NMI0187	72774	74008
NMI0187	345059	346636
NMI0187	498323	501876
NMI0187	636012	637976
NMI0187	662837	663675
NMI0187	665317	671964
NMI0187	672855	680318
NMI0187	681019	681309
NMI0187	681777	683818
NMI0187	684864	686126
NMI0187	935200	936894
NMI0187	937401	940218
NMI0187	1135875	1139219
NMI0187	1141323	1142228
NMI0187	1176096	1176960
NMI0187	1333675	1335939
NMI0187	1423805	1423853
NMI0187	1424996	1425097
NMI0187	1426030	1427014
NMI0187	1585402	1586905
NMI0187	1587433	1587499
NMI0187	1588911	1589304
NMI0187	1590142	1592338
NMI0187	1675275	1676433
NMI0187	1757725	1757929
NMI0187	1760318	1761252
NMI9644	1050471	1051617
NMI9644	1376093	1376278
NMI9644	1378753	1389449
NMI9644	1391145	1391493
NMI9644	1392035	1393738
NMI9644	1435029	1435367
NMI9644	1436061	1437601
NMI9644	1438723	1438894
NMI9644	1439696	1439766
NMI0667	97682	99149
NMI0667	537544	541586
NMI0879	276607	277030
NMI03109	97823	101035
NMI03109	101506	102058
NMI03109	818367	822716
NMI03109	823750	826804
NMI03109	827321	831836
NMI03109	1760175	1762630
NMI9334	1144987	1146798
NMI9334	1389844	1390539
NMI9118	887315	887441
NMI9118	1232885	1234915
NMI9118	1742404	1743886
NMI9118	1760151	1762068
NMI985	1194530	1195409
NMI9539	536775	539370
NMI97329	62208	62485
NMI97329	64369	64897
NMI97329	140365	140610
NMI97329	178374	180093
NMI97329	180757	185860
NMI97329	187029	187161
NMI97329	187706	188141
NMI97329	365737	366121
NMI97329	367006	369580
NMI97329	370486	371221
NMI97329	399178	401068
NMI97329	401861	402011
NMI97329	402554	402836
NMI97329	423193	423260
NMI97329	461569	464993
NMI97329	553579	558615
NMI97329	559455	561403
NMI97329	594194	595100
NMI97329	971916	972142
NMI97329	973081	974688
NMI97329	976123	976744
NMI97329	977807	980897
NMI97329	981459	982115
NMI97329	986304	988403
NMI97329	989198	989720
NMI97329	990196	990205
NMI97329	1060522	1061649
NMI97329	1063546	1064695
NMI97329	1076608	1077311
NMI97329	1077845	1078139
NMI97329	1125544	1126802
NMI97329	1127815	1129893
NMI97329	1130667	1133375
NMI97329	1134080	1134086
NMI97329	1134767	1134947
NMI97329	1135459	1136785
NMI97329	1175701	1176654
NMI97329	1177590	1177866
NMI97329	1180269	1180460
NMI97329	1261177	1263724
NMI97329	1341870	1348042
NMI97329	1350580	1350793
NMI97329	1351856	1352430
NMI97329	1365294	1369365
NMI97329	1370030	1370210
NMI97329	1380297	1382486
NMI97329	1401460	1402327
NMI97329	1514378	1517144
NMI97329	1517708	1517986
NMI97329	1547966	1548054
NMI97329	1711173	1712626
NMI97329	1759903	1761245
NMI97329	1761718	1762052
